stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
E08740,,"BRADDOCK AVE AT DELMAR",,  40.423888, -79.887478,1A
E08741,,"BRADDOCK AVE OPP DELMAR WAY",,  40.423781, -79.887117,1A
E08840,,"BRADDOCK AVE AT GREENDALE FS",,  40.428813, -79.891741,01
E08880,,"BRADDOCK AVE AT HAMILTON",,  40.407075, -79.875062,1A
E08885,,"BRADDOCK AVE OPP HAMILTON",,  40.407059, -79.875381,1A
E08890,,"BRADDOCK AVE AT HENRIETTA",,  40.435703, -79.895856,01
E08900,,"BRADDOCK AVE AT HENRIETTA",,  40.435889, -79.896184,01
E08910,,"BRADDOCK AVE AT HUTCHINSON",,  40.432721, -79.893899,01
E08920,,"BRADDOCK AVE AT HUTCHINSON",,  40.432889, -79.894252,01
E08970,,"BRADDOCK AVE AT OVERTON",,  40.434105, -79.894905,01
E08980,,"BRADDOCK AVE AT OVERTON",,  40.434326, -79.895278,01
E09010,,"BRADDOCK AVE AT PENN",,  40.404578, -79.830129,02
E09100,,"BRADDOCK AVE AT SANDERS",,  40.431965, -79.893569,01
E09110,,"BRADDOCK AVE AT SANDERS",,  40.431652, -79.893099,01
E09115,,"BRADDOCK AVE AT SCHOYER",,  40.424943, -79.888545,1A
E09120,,"BRADDOCK AVE OPP ELECTRIC FS",,  40.400515, -79.833440,02
E09180,,"BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 7",,  40.402119, -79.831867,02
E09200,,"BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 9",,  40.403562, -79.830780,02
E09250,,"BRADDOCK AVE OPP 3RD",,  40.405690, -79.872484,1A
E09270,,"BRADDOCK AVE OPP 7TH",,  40.402222, -79.867069,1A
E09290,,"BRADDOCK AVE AT TURTLE CRK MENTAL HEALTH CTR",,  40.401847, -79.866532,1A
E09320,,"BRADDOCK AVE OPP BIDDLE",,  40.436825, -79.896579,01
E09330,,"BRADDOCK AVE OPP CHARLESTON",,  40.430708, -79.892475,01
E09390,,"BRADDOCK AVE OPP GREENDALE",,  40.428685, -79.891883,01
E09400,,"BRADDOCK AVE OPP GUTHRIE",,  40.438366, -79.897256,01
E09470,,"BRADDOCK AVE RAMP AT TALBOT AVE RAMP",,  40.408475, -79.876985,1A
E09540,,"BRADDOCK HILLS SHPG CTR AT PROPEL SCHOOL",,  40.414149, -79.853082,02
E09550,,"BRADDOCK HILLS SHPG CTR AT GIANT EAGLE",,  40.414427, -79.855306,02
E09580,,"BRERETON ST OPP 28TH FS",,  40.455680, -79.972624,01
E09590,,"BRERETON ST AT 28TH",,  40.455805, -79.972614,01
E09600,,"BRERETON ST AT 30TH",,  40.456387, -79.970304,01
E09620,,"BRERETON ST AT DOBSON",,  40.456667, -79.967219,01
E09650,,"BRERETON ST AT POLISH FALCONS",,  40.456494, -79.969242,01
E09720,,"BRINTON AVE AT 5TH",,  40.386240, -79.760763,02
E09730,,"BRINTON AVE AT BOWERS",,  40.402158, -79.841503,02
E09810,,"BRINTON AVE AT PALLAS",,  40.405791, -79.844094,02
E09820,,"BRINTON AVE OPP QUARRY",,  40.403371, -79.842802,02
E09830,,"BRINTON AVE AT QUARRY",,  40.403470, -79.843167,02
E09840,,"BRINTON AVE AT RAVINE",,  40.401564, -79.841510,02
E09860,,"BRINTON AVE AT TERRACE",,  40.400341, -79.841272,02
E09870,,"BRINTON AVE AT SHERIDAN",,  40.404898, -79.843661,02
E09880,,"BRINTON AVE AT SHERIDAN",,  40.405036, -79.843997,02
E09890,,"BRINTON AVE AT SOUTH",,  40.399026, -79.840843,02
E09900,,"BRINTON AVE OPP BOWERS",,  40.402252, -79.841942,02
E09920,,"BRINTON AVE OPP RAVINE",,  40.401513, -79.841221,02
E09930,,"BRINTON AVE OPP TERRACE",,  40.400203, -79.841072,02
E09940,,"BRINTON AVE OPP SOUTH",,  40.399227, -79.840962,02
E10040,,"BRINTON RD AT ARDMORE",,  40.435287, -79.871644,1A
E10050,,"BRINTON RD AT BRADDOCK",,  40.422466, -79.863835,1A
E10060,,"BRINTON RD OPP BRINTON MANOR",,  40.411838, -79.854023,02
E10070,,"BRINTON RD AT BRINTON MANOR",,  40.411084, -79.852045,02
E10080,,"BRINTON RD AT BRINTON MANOR DR W",,  40.411763, -79.854392,02
E10090,,"BRINTON RD AT CEMETERY ENT",,  40.416953, -79.858883,02
E10100,,"BRINTON RD AT COLUMBIA",,  40.424611, -79.868741,1A
E10120,,"BRINTON RD AT DINNELL",,  40.426108, -79.870684,1A
E10130,,"BRINTON RD AT FAIRFAX",,  40.421606, -79.861265,02
E10140,,"BRINTON RD AT GENERAL BRADDOCK FS",,  40.410147, -79.850928,02
E10150,,"BRINTON RD AT HOLIDAY INN DRVWY FS",,  40.431366, -79.873026,1A
E10160,,"BRINTON RD AT KINGS",,  40.427529, -79.873178,1A
E10165,,"BRINTON RD AT LOCUST",,  40.410479, -79.851175,02
E10170,,"BRINTON RD AT MCKELVEY (opp Maple)",,  40.430202, -79.875241,1A
E10180,,"BRINTON RD AT MARY",,  40.406796, -79.848053,02
E10200,,"BRINTON RD AT MCKELVEY",,  40.425413, -79.869370,1A
E10210,,"BRINTON RD AT PALLAS",,  40.405780, -79.845762,02
E10220,,"BRINTON RD AT RIDGE",,  40.419740, -79.858866,02
E10230,,"BRINTON RD AT #1043",,  40.409367, -79.850244,02
E10270,,"BRINTON RD AT #1245",,  40.422939, -79.866316,1A
E10280,,"BRINTON RD AT #1246",,  40.422761, -79.866536,1A
E10287,,"BRINTON RD AT #1584",,  40.412770, -79.857871,02
E10290,,"BRINTON RD AT TURNER",,  40.407675, -79.849021,02
E10300,,"BRINTON RD AT WESTINGHOUSE COMPUTER CTR",,  40.429018, -79.874219,1A
E10310,,"BRINTON RD AT WESTINGHOUSE EDUC CTR",,  40.434901, -79.871991,1A
E10320,,"BRINTON RD OPP WESTINGHOUSE EDUC CTR",,  40.434881, -79.871760,1A
E10330,,"BRINTON RD AT WILKINS (BRADDOCK)",,  40.422371, -79.864267,1A
E10340,,"BRINTON RD AT YOST",,  40.412603, -79.856234,02
E10360,,"BRINTON RD OPP COLUMBIA",,  40.424470, -79.868435,1A
E10380,,"BRINTON RD OPP CEMETERY ENT",,  40.416862, -79.858518,02
E10390,,"BRINTON RD OPP FAIRFAX",,  40.421441, -79.861418,02
E10400,,"BRINTON RD OPP GENERAL BRADDOCK",,  40.410193, -79.850692,02
E10410,,"BRINTON RD OPP HOLIDAY INN DRVWY",,  40.431349, -79.873238,1A
E10420,,"BRINTON RD OPP KINGS",,  40.427602, -79.872878,1A
E10425,,"BRINTON RD OPP LOCUST FS",,  40.410622, -79.850997,02
E10430,,"BRINTON RD OPP MARY",,  40.406845, -79.847684,02
E10440,,"BRINTON RD OPP MCKELVEY",,  40.425475, -79.869079,1A
E10450,,"BRINTON RD OPP RIDGE",,  40.419962, -79.859145,02
E10470,,"BRINTON RD OPP #1073",,  40.425991, -79.870823,1A
E10475,,"BRINTON RD OPP #1584",,  40.412890, -79.857750,02
E10480,,"BRINTON RD OPP TURNER",,  40.407741, -79.849349,02
E10490,,"BRINTON RD OPP WESTINGHOUSE COMPUTER CTR",,  40.428916, -79.874429,1A
E10550,,"BROADWAY BLVD AT WALL",,  40.401469, -79.780012,02
E10560,,"BROADWAY BLVD AT BRINTON",,  40.402211, -79.775151,02
E10580,,"BROADWAY BLVD AT CENTER",,  40.401846, -79.777689,02
E10610,,"BROADWAY BLVD AT QUARRY",,  40.396741, -79.793687,02
E10620,,"BROADWAY BLVD AT MAWCO",,  40.398474, -79.788931,02
E10630,,"BROADWAY BLVD AT BROADVIEW MANOR HI-RISE",,  40.400892, -79.783413,02
E10640,,"BROADWAY BLVD AT SPANISH MAINE",,  40.398044, -79.790829,02
E10650,,"BROADWAY BLVD AT VALLEY",,  40.398025, -79.792014,02
E10670,,"BROADWAY BLVD OPP WALL",,  40.401228, -79.780348,02
E10680,,"BROADWAY BLVD OPP BRINTON",,  40.402093, -79.775408,02
E10690,,"BROADWAY BLVD OPP CENTER AVE",,  40.401623, -79.778066,02
E10700,,"BROADWAY BLVD AT PITCAIRN PARK BLDG",,  40.401934, -79.776289,02
E10705,,"BROADWAY BLVD OPP MAWCO",,  40.398253, -79.788948,02
E10710,,"BROADWAY BLVD OPP QUARRY",,  40.396552, -79.793537,02
E10720,,"BROADWAY BLVD OPP BROADVIEW MANOR HI-RISE",,  40.400738, -79.783289,02
E10730,,"BROADWAY BLVD OPP SPANISH MAINE",,  40.397905, -79.791047,02
E10740,,"BROADWAY BLVD OPP VALLEY NS",,  40.397770, -79.792232,02
E10900,,"BROWNS HILL RD AT IMOGENE RD",,  40.415465, -79.925076,01
E10920,,"BROWNS HILL RD AT PARKVIEW BLVD FS",,  40.414144, -79.923064,01
E10950,,"BROWNS HILL RD OPP IMOGENE RD",,  40.415419, -79.924729,01
E10970,,"BROWNS HILL RD OPP PARKVIEW BLVD",,  40.413878, -79.923117,01
E11140,,"BRYANT ST AT EUCLID AVE",,  40.475697, -79.919993,01
E11145,,"BRYANT ST AT EUCLID AVE",,  40.475734, -79.919688,01
E11150,,"BRYANT ST AT HIGHLAND AVE",,  40.475150, -79.918530,01
E11160,,"BRYANT ST AT MELLON ST",,  40.476428, -79.921587,01
E11170,,"BRYANT ST AT MELLON ST",,  40.476350, -79.921906,01
E11180,,"BRYANT ST AT NEGLEY AVE",,  40.477245, -79.923510,01
E11190,,"BRYANT ST AT ST CLAIR ST",,  40.476048, -79.920930,01
E11310,,"BUNKERHILL ST OPP ST CLAIR ST",,  40.479479, -79.918680,01
E11540,,"BUTLER ST OPP 35TH ST",,  40.464604, -79.965936,01
E11550,,"BUTLER ST AT 35TH ST",,  40.464309, -79.965910,01
E11560,,"BUTLER ST AT 36TH ST",,  40.465496, -79.965308,01
E11570,,"BUTLER ST AT 36TH ST",,  40.465266, -79.965241,01
E11580,,"BUTLER ST AT 37TH ST",,  40.466330, -79.964710,01
E11590,,"BUTLER ST AT 37TH ST",,  40.466031, -79.964705,01
E11610,,"BUTLER ST AT 38TH ST",,  40.466677, -79.964240,01
E11620,,"BUTLER ST AT 39TH ST",,  40.467684, -79.963707,01
E11630,,"BUTLER ST AT 39TH ST",,  40.467399, -79.963728,01
E11640,,"BUTLER ST AT 40TH ST NS",,  40.468366, -79.962552,01
E11650,,"BUTLER ST AT 40TH ST FS",,  40.468525, -79.962684,01
E11660,,"BUTLER ST AT 41ST ST",,  40.469578, -79.961296,01
E11670,,"BUTLER ST AT 43RD ST",,  40.470807, -79.960274,01
E11680,,"BUTLER ST AT 43RD ST",,  40.470527, -79.960310,01
E11690,,"BUTLER ST AT 44TH ST",,  40.471598, -79.959723,01
E11700,,"BUTLER ST AT 44TH ST",,  40.471358, -79.959767,01
E11710,,"BUTLER ST AT 46TH ST",,  40.472953, -79.958735,01
E11720,,"BUTLER ST AT 46TH ST",,  40.472718, -79.958795,01
E11730,,"BUTLER ST AT 48TH ST",,  40.476076, -79.957712,01
E11740,,"BUTLER ST AT 49TH ST",,  40.477172, -79.956846,01
E11750,,"BUTLER ST OPP 49TH ST",,  40.476942, -79.956912,01
E11760,,"BUTLER ST AT 51ST ST (STANTON AVE)",,  40.478502, -79.955643,01
E11770,,"BUTLER ST AT 52ND ST",,  40.480190, -79.954402,01
E11780,,"BUTLER ST AT 52ND ST",,  40.480555, -79.954400,01
E11785,,"BUTLER ST AT 53RD ST",,  40.482006, -79.952511,01
E11790,,"BUTLER ST AT 54TH ST",,  40.482969, -79.951135,01
E11800,,"BUTLER ST AT 54TH ST",,  40.482733, -79.951284,01
E11810,,"BUTLER ST AT 55TH ST",,  40.483720, -79.949748,01
E11820,,"BUTLER ST AT 55TH ST",,  40.483428, -79.949950,01
E11830,,"BUTLER ST AT 56TH ST",,  40.484487, -79.948044,01
E11840,,"BUTLER ST AT 56TH ST",,  40.484262, -79.948127,01
E11850,,"BUTLER ST AT 57TH ST",,  40.485290, -79.946191,01
E11860,,"BUTLER ST AT 57TH ST",,  40.485062, -79.946366,01
E11870,,"BUTLER ST AT 62ND ST BRIDGE FS",,  40.488184, -79.938142,01
E11922,,"BUTLER ST AT #6130",,  40.487977, -79.937964,01
E12000,,"BUTLER ST AT 47TH ST",,  40.474091, -79.957907,01
E12030,,"BUTLER ST AT MAIN ST",,  40.469705, -79.960912,01
E12040,,"BUTLER ST AT MCCANDLESS AVE",,  40.481719, -79.953359,01
E12050,,"BUTLER ST AT MCCANDLESS AVE",,  40.481487, -79.953506,01
E12080,,"BUTLER ST AT PENN AVE",,  40.462913, -79.967077,01
E12090,,"BUTLER ST AT PENN AVE FS",,  40.463010, -79.966959,01
E12100,,"BUTLER ST AT #6012",,  40.486188, -79.943156,01
E12110,,"BUTLER ST AT #6036",,  40.486971, -79.941098,01
E12120,,"BUTLER ST OPP 62ND ST LOOP (#6076)",,  40.487521, -79.939523,01
E12230,,"BUTLER ST OPP 50TH ST (STANTON AVE)",,  40.477836, -79.956072,01
E12235,,"BUTLER ST OPP 53RD ST",,  40.482216, -79.952417,01
E12240,,"BUTLER ST OPP 47TH ST",,  40.473871, -79.957953,01
E12280,,"BUTLER ST AT #5770 (CAR WASH)",,  40.485855, -79.944112,01
E12340,,"BUTLER ST OPP 48TH ST",,  40.475773, -79.957575,01
E12350,,"BUTLER ST OPP #6002",,  40.486376, -79.943132,01
E12360,,"BUTLER ST OPP #6036",,  40.487051, -79.941132,01
E12410,,"CALMAR DR AT MT CARMEL FS",,  40.467182, -79.873355,01
E12430,,"CALMAR DR AT #220",,  40.468542, -79.873806,01
E12486,,"CAMP ST AT BRYN MAWR",,  40.452026, -79.958858,01
E12515,,"CENTER RD AT HELMAR DR FS",,  40.452319, -79.761163,02
E12550,,"CENTER RD AT COTTAGE LN",,  40.456203, -79.759864,02
E12570,,"CENTER RD AT FOUR SEASONS APTS",,  40.460980, -79.759383,02
E12580,,"CENTER RD AT FRANKLIN HEIGHTS DR FS",,  40.454548, -79.760315,02
E12600,,"CENTER RD AT GATEWAY DR",,  40.458437, -79.757705,02
E12650,,"CENTER RD AT LORRAINE DR FS",,  40.454575, -79.760174,02
E12660,,"CENTER RD AT MCKENZIE DR FS",,  40.457196, -79.758243,02
E12670,,"CENTER RD AT MCKENZIE DR",,  40.457255, -79.758378,02
E12730,,"CENTER RD AT RUTH DR FS",,  40.453750, -79.760378,02
E12750,,"CENTER RD AT #691",,  40.464677, -79.758710,02
E12760,,"CENTER RD AT #773",,  40.469067, -79.755313,02
E12780,,"CENTER RD OPP WIMBLEDON DR",,  40.467088, -79.756944,02
E12790,,"CENTER RD AT WIMBLEDON DR FS",,  40.467086, -79.757104,02
E12840,,"CENTER RD OPP COTTAGE LN",,  40.456069, -79.759812,02
E12860,,"CENTER RD OPP FOUR SEASONS APTS",,  40.460864, -79.759468,02
E12880,,"CENTER RD OPP GATEWAY DR",,  40.458530, -79.757868,02
E12890,,"CENTER RD OPP HELMAR DR FS",,  40.452195, -79.761372,02
E12920,,"CENTER RD OPP RUTH DR",,  40.453711, -79.760541,02
E12930,,"CENTER RD OPP #691",,  40.464596, -79.758585,02
E12940,,"CENTER RD OPP #773",,  40.469003, -79.755173,02
E13040,,"CENTER ST AT GRANDVIEW",,  40.395623, -79.839309,02
E13080,,"CENTER ST AT LINCOLN HWY",,  40.395587, -79.838835,02
E13170,,"CENTRE AVE AT AIKEN AVE",,  40.456006, -79.938350,01
E13180,,"CENTRE AVE AT AIKEN AVE",,  40.455808, -79.938657,01
E13190,,"CENTRE AVE AT ALLEQUIPPA ST",,  40.448237, -79.958921,01
E13210,,"CENTRE AVE AT LEMIEUX PL",,  40.440522, -79.989058,01
E13230,,"CENTRE AVE AT AVALON ST",,  40.448676, -79.961696,01
E13250,,"CENTRE AVE AT BIGELOW BLVD",,  40.451057, -79.954725,01
E13260,,"CENTRE AVE AT BIGELOW BLVD",,  40.450664, -79.955130,01
E13270,,"CENTRE AVE AT BRYN MAWR RD",,  40.449107, -79.957553,01
E13310,,"CENTRE AVE AT CHAUNCEY ST",,  40.445723, -79.972056,01
E13330,,"CENTRE AVE AT CRAIG ST",,  40.451779, -79.952106,01
E13340,,"CENTRE AVE AT CRAIG ST NS",,  40.451970, -79.951772,01
E13350,,"CENTRE AVE AT CRAWFORD ST",,  40.441084, -79.985938,01
E13360,,"CENTRE AVE AT CRAWFORD ST (ISLAND)",,  40.440877, -79.986048,01
E13380,,"CENTRE AVE AT CYPRESS ST",,  40.455080, -79.941436,01
E13385,,"CENTRE AVE AT DINWIDDIE ST",,  40.443296, -79.980605,01
E13390,,"CENTRE AVE AT DEVILLIERS ST",,  40.443721, -79.980266,01
E13420,,"CENTRE AVE AT DITHRIDGE ST",,  40.451542, -79.953312,01
E13430,,"CENTRE AVE AT ELMORE ST",,  40.445003, -79.977448,01
E13440,,"CENTRE AVE AT ELMORE ST FS",,  40.444919, -79.977378,01
E13450,,"CENTRE AVE AT ERIN ST",,  40.444374, -79.978874,01
E13460,,"CENTRE AVE AT EWART DR",,  40.448740, -79.961490,01
E13470,,"CENTRE AVE AT FRANCIS ST",,  40.447158, -79.967470,01
E13480,,"CENTRE AVE AT GRAHAM ST",,  40.456575, -79.936433,01
E13490,,"CENTRE AVE AT GRAHAM ST",,  40.456443, -79.936528,01
E13500,,"CENTRE AVE AT HELDMAN ST",,  40.442549, -79.982486,01
E13510,,"CENTRE AVE AT HELDMAN ST",,  40.442408, -79.982548,01
E13520,,"CENTRE AVE AT HERRON AVE",,  40.448874, -79.964811,01
E13540,,"CENTRE AVE AT HILL HOUSE",,  40.442886, -79.981693,01
E13550,,"CENTRE AVE AT JUNILLA ST",,  40.445573, -79.970387,01
E13570,,"CENTRE AVE AT KIRKPATRICK ST",,  40.445284, -79.976059,01
E13580,,"CENTRE AVE AT KIRKPATRICK ST",,  40.445201, -79.976285,01
E13600,,"CENTRE AVE AT MELWOOD AVE",,  40.452251, -79.950809,01
E13610,,"CENTRE AVE AT MELWOOD AVE",,  40.452115, -79.950948,01
E13620,,"CENTRE AVE AT MILLER ST",,  40.441724, -79.984078,01
E13630,,"CENTRE AVE AT MILLVALE AVE",,  40.453359, -79.947182,01
E13640,CENTREMORE,"CENTRE AVE AT MOREWOOD AVE",,  40.454188, -79.944426,01
E13650,,"CENTRE AVE AT MOREWOOD AVE",,  40.454039, -79.944537,01
E13660,,"CENTRE AVE AT MORGAN ST",,  40.447532, -79.966736,01
E13690,,"CENTRE AVE AT NEGLEY AVE",,  40.457322, -79.933917,01
E13720,,"CENTRE AVE AT NEVILLE ST",,  40.452463, -79.949829,01
E13725,,"CENTRE AVE AT PROTECTORY PL",,  40.441524, -79.984918,01
E13730,,"CENTRE AVE AT REED ST",,  40.445377, -79.970864,01
E13745,,"CENTRE AVE AT ROBERTS ST",,  40.442242, -79.983215,01
E13770,,"CENTRE AVE AT #5803",,  40.457800, -79.932339,01
E13780,,"CENTRE AVE AT SHADYSIDE HOSPITAL",,  40.455373, -79.939823,01
E13790,,"CENTRE AVE AT SOHO ST",,  40.445218, -79.973920,01
E13795,,"CENTRE AVE AT NEGLEY AVE (MARKET DISTRICT)",,  40.457023, -79.934549,01
E13800,,"CENTRE AVE AT SOHO ST",,  40.445100, -79.974029,01
E13820,,"CENTRE AVE AT WASHINGTON PL NS",,  40.440506, -79.991182,01
E13825,,"CENTRE AVE AT WASHINGTON PL FS",,  40.440394, -79.990981,01
E13860,,"CENTRE AVE AT WASHINGTON PLAZA",,  40.440519, -79.986895,01
E13870,,"CENTRE AVE AT WATT ST",,  40.446511, -79.968398,01
E13880,,"CENTRE AVE OPP ALLEQUIPPA ST",,  40.448352, -79.958825,01
E13890,,"CENTRE AVE OPP LEMIEUX PL",,  40.440355, -79.989333,01
E13900,,"CENTRE AVE OPP BRYN MAWR RD",,  40.448938, -79.957592,01
E13910,,"CENTRE AVE OPP CYPRESS ST",,  40.454893, -79.941586,01
E13940,,"CENTRE AVE OPP ERIN ST",,  40.444238, -79.978917,01
E13945,,"PENN CIRCLE SOUTH AT S EUCLID AVE",,  40.458804, -79.928900,01
E13950,,"CENTRE AVE OPP FRANCIS ST",,  40.447002, -79.967505,01
E13970,,"CENTRE AVE AT ROBINSON ST EXT",,  40.448722, -79.964997,01
E14000,,"CENTRE AVE OPP MILLVALE AVE",,  40.453134, -79.947424,01
E14010,,"CENTRE AVE OPP MORGAN ST",,  40.447730, -79.966635,01
E14020,,"CENTRE AVE OPP NEVILLE ST",,  40.452626, -79.949598,01
E14050,,"CENTRE AVE OPP #5743",,  40.457852, -79.931771,01
E14060,,"CENTRE AVE OPP SHADYSIDE HOSPITAL",,  40.455637, -79.939957,01
E14080,,"CENTRE AVE OPP WATT ST",,  40.446404, -79.968350,01
E14133,,"CHASKE ST AT BRAMBLE",,  40.474317, -79.866116,01
E14134,,"CHASKE ST AT CROSS",,  40.475699, -79.869315,01
E14135,,"CHASKE ST AT #8168",,  40.474812, -79.867119,01
E14136,,"CHASKE ST AT WESTMINSTER",,  40.473809, -79.863899,01
E14170,,"CHISLETT ST AT BRYANT",,  40.479070, -79.928790,01
E14190,,"CHISLETT ST AT GREENWOOD",,  40.485224, -79.925903,01
E14210,,"CHISLETT ST AT HAMPTON",,  40.476953, -79.929458,01
E14250,,"CHISLETT ST AT VILLANOVA",,  40.482147, -79.927746,01
E14290,,"CHISLETT ST OPP MARTHA",,  40.484288, -79.927070,01
E14300,,"CHISLETT ST OPP VETTER",,  40.480789, -79.928221,01
E14330,,"CHURCH ST AT MONONGAHELA",,  40.422052, -79.890309,1A
E14340,,"CHURCH ST OPP MCCAGUE",,  40.423082, -79.887627,1A
E14350,,"CHURCHILL RD AT HOLLAND",,  40.444350, -79.844511,02
E14370,,"CLARISSA ST AT CAMP",,  40.452641, -79.958596,01
E14400,,"CLARISSA ST AT LYON",,  40.453107, -79.960001,01
E14420,,"COAL ST AT FRANKLIN",,  40.439408, -79.880721,01
E14430,,"COAL ST OPP HUTCHINSON",,  40.435233, -79.883163,1A
E14440,,"COAL ST AT REBECCA",,  40.438484, -79.881123,01
E14450,,"COAL ST AT SOUTH",,  40.440140, -79.880271,01
E14480,,"COAL ST AT WALNUT FS",,  40.436377, -79.882426,1A
E14510,,"COAL ST OPP WOODWORTH",,  40.437552, -79.881708,01
E15030,,"COLUMBO ST AT ATLANTIC AVE",,  40.468928, -79.938122,01
E15050,,"COLUMBO ST AT PACIFIC AVE",,  40.469053, -79.939173,01
E15060,,"COLUMBO ST AT PACIFIC AVE",,  40.469104, -79.938966,01
E15070,,"COLUMBO ST AT #5149",,  40.469938, -79.940215,01
E15080,,"COLUMBO ST AT #5134",,  40.469976, -79.940381,01
E15100,,"SCHENLEY AVE OPP COLUMBO ST",,  40.471686, -79.940160,01
E15110,,"COMMERCIAL ST AT BLACKHAWK",,  40.420398, -79.898393,1A
E15120,,"COMMERCIAL ST AT HOMESTEAD",,  40.420848, -79.899368,1A
E15200,,"CONNECTING RD AT HAYMAKER RD",,  40.449488, -79.761802,02
E15210,,"CONNECTING RD AT HAYMAKER RD",,  40.449132, -79.761988,02
E15440,,"COREY AVE AT 4TH",,  40.408420, -79.867495,1A
E15460,,"COREY AVE AT 5TH",,  40.407464, -79.866577,1A
E15470,,"COREY AVE AT 5TH",,  40.407596, -79.866936,1A
E15480,,"COREY AVE AT BRADDOCK",,  40.403992, -79.869223,1A
E15490,,"COREY AVE AT CENTER",,  40.405935, -79.866317,1A
E15500,,"COREY AVE AT CENTER",,  40.406169, -79.866332,1A
E15510,,"COREY AVE AT MARGARETTA",,  40.404747, -79.867738,1A
E15520,,"COREY AVE AT MILLS",,  40.405146, -79.867410,1A
E15580,,"CRAFT AVE AT FIFTH FS (DIALYSIS CTR)",,  40.437582, -79.963825,01
E15585,,"CRAFT AVE AT FORBES",,  40.436972, -79.962841,01
E15620,,"CRAIG ST AT 5TH AVE",,  40.447063, -79.949159,01
E15640,,"CRAIG ST AT BAUM BLVD FS",,  40.454302, -79.953506,01
E15650,,"CRAIG ST AT BAYARD ST",,  40.449852, -79.950985,01
E15660,,"CRAIG ST AT BAYARD ST",,  40.449579, -79.950528,01
E15665,,"CRAIG ST OPP BIGELOW BLVD",,  40.456471, -79.954757,01
E15670,,"CRAIG ST AT BIGELOW BLVD FS",,  40.456493, -79.955012,01
E15680,,"CRAIG ST AT CENTRE AVE",,  40.451805, -79.951963,01
E15720,,"CRAIG ST AT FORBES",,  40.444535, -79.948752,01
E15730,,"CRAIG ST AT PARK PLAZA",,  40.447427, -79.949133,01
E15750,,"CRAIG ST AT PGH BLIND ASSOCIATION",,  40.445866, -79.948927,01
E15760,,"CRAIG ST AT WINTHROP (BLIND ASSOCIATION)",,  40.445696, -79.948777,01
E15780,,"CRAWFORD ST AT BEDFORD AVE",,  40.443944, -79.988006,01
E15790,,"CRAWFORD ST AT CENTRE AVE",,  40.441029, -79.986141,01
E15800,,"CRAWFORD ST AT CENTRE AVE FS",,  40.441312, -79.986143,01
E15840,,"CRAWFORD ST AT WEBSTER AVE",,  40.443176, -79.987479,01
E15860,,"CRAWFORD ST AT WYLIE AVE",,  40.442606, -79.987105,01
E15880,,"CRAWFORD ST OPP WEBSTER AVE",,  40.443173, -79.987712,01
E15890,,"CRAWFORD ST OPP WYLIE AVE",,  40.442640, -79.987348,01
E15925,,"EAST LIBERTY BLVD AT BROAD ST",,  40.460895, -79.916038,01
E15950,,"EAST LIBERTY BLVD AT DAHLEM PL",,  40.458158, -79.916578,01
E15960,,"EAST LIBERTY BLVD AT FRANKSTOWN AVE",,  40.460632, -79.915612,01
E15970,,"EAST LIBERTY BLVD AT HAMILTON AVE",,  40.459705, -79.915761,01
E15980,,"EAST LIBERTY BLVD AT PENN AVE",,  40.457668, -79.917331,01
E16010,,"EAST LIBERTY BLVD OPP HAMILTON AVE",,  40.459931, -79.915850,01
E16015,,"EAST LIBERTY DIV DRVWY AT 5TH FS",,  40.455862, -79.910589,01
E16020,,"DALLAS AVE OPP EDGERTON",,  40.447924, -79.910825,01
E16030,,"DALLAS AVE AT EDGERTON",,  40.447667, -79.910785,01
E16040,,"DALLAS AVE AT #218",,  40.449962, -79.909366,01
E16070,,"DALLAS AVE AT PENHAM",,  40.451198, -79.908441,01
E16080,,"DALLAS AVE AT PENN",,  40.451364, -79.908157,01
E16100,,"DALLAS AVE AT REYNOLDS ST",,  40.448971, -79.910184,01
E16110,,"DALLAS AVE AT REYNOLDS ST",,  40.448598, -79.910100,01
E16150,,"DALLAS AVE AT #217",,  40.449896, -79.909236,01
E16160,,"DARLINGTON RD AT BEACON",,  40.436125, -79.913821,01
E16170,,"DARLINGTON RD AT BEECHWOOD",,  40.435259, -79.912576,01
E16190,,"DARRAGH ST OPP VICTORIA",,  40.441139, -79.961439,01
E16270,,"DEAN ST AT LARIMER",,  40.469176, -79.905556,01
E16300,,"DEAN ST AT PAULSON",,  40.467996, -79.903793,01
E16460,,"DESOTO ST AT 5TH AVE FS",,  40.442442, -79.958287,01
E16470,,"DESOTO ST AT O'HARA",,  40.443146, -79.959718,01
E16500,,"DEVILLIERS ST AT WEBSTER",,  40.445597, -79.981726,01
E16530,,"DEVILLIERS ST AT WYLIE",,  40.444162, -79.980672,01
E16540,,"DEVILLIERS ST AT WYLIE",,  40.444259, -79.980927,01
E16560,,"DOBSON ST AT BRERETON FS",,  40.456889, -79.967099,01
E16580,,"DOBSON ST AT HANCOCK",,  40.457424, -79.965903,01
E16600,,"DOBSON ST AT HARDING",,  40.457837, -79.964979,01
E16620,,"DOBSON ST AT HERRON",,  40.458138, -79.964264,01
E17230,,"DYNAMO WAY AT BEECH",,  40.400678, -79.835511,02
E17257,,"EAST BUSWAY AT HAMNETT STATION C",,  40.437518, -79.885844,01
